time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-15T14:25:40.146Z,41.903,-119.6141,0.9415,1.96,ml,3,231.54,0.513,0.0957,nn,nn00468005,2014-11-15T22:28:09.268Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-15T14:20:56.977Z,41.8769,-119.6371,4.399,3.12,ml,6,133.85,0.497,0.1535,nn,nn00468004,2014-11-15T22:23:39.158Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-15T14:18:27.040Z,38.8390007,-122.8355026,2.46,0.82,md,13,63,0.0004113,0.02,nc,nc72347171,2014-11-15T14:59:02.447Z,"9km W of Cobb, California",earthquake
2014-11-15T14:18:23.000Z,64.7954,-148.9885,31.1,0.9,ml,,,,0.94,ak,ak11442155,2014-11-15T15:31:08.163Z,"24km NNE of North Nenana, Alaska",earthquake
2014-11-15T14:16:27.290Z,33.6948333,-116.7958333,18.91,0.99,ml,32,48,0.07,0.23,ci,ci37061167,2014-11-17T17:35:49.830Z,"8km SW of Idyllwild-Pine Cove, California",earthquake
2014-11-15T14:14:11.490Z,38.8428345,-122.8296661,2.78,0.43,md,7,123,0.006216,0.01,nc,nc72347166,2014-11-15T14:43:03.213Z,"9km WNW of Cobb, California",earthquake
2014-11-15T13:58:38.734Z,41.9241,-119.6444,0.2535,3.81,ml,6,79.2,0.491,0.0973,nn,nn00468002,2014-11-15T22:01:06.989Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-15T13:57:58.210Z,37.8235,-112.5686667,10.5,1.82,ml,11,101,0.325,0.16,uu,uu60091892,2014-11-18T15:41:42.320Z,"11km W of Panguitch, Utah",earthquake
2014-11-15T13:57:16.090Z,38.8213348,-122.7633362,2.28,0.53,md,8,128,0.01047,0.02,nc,nc72347156,2014-11-15T14:31:03.319Z,"3km W of Cobb, California",earthquake
2014-11-15T13:55:38.250Z,38.8074989,-122.7528305,0.62,1.58,md,27,50,0.01482,0.04,nc,nc72347151,2014-11-15T16:09:05.351Z,"3km WSW of Cobb, California",earthquake
2014-11-15T13:52:37.210Z,38.8209991,-122.7645035,2.5,0.53,md,6,131,0.01036,0.01,nc,nc72347146,2014-11-15T15:40:05.347Z,"3km W of Cobb, California",earthquake
2014-11-15T13:47:25.300Z,35.4648,-92.236,0.3,2.4,md,13,86.3999930880005,0.1257641,0.12,nm,nm60061992,2014-11-15T21:49:54.447Z,"14km SSE of Fairfield Bay, Arkansas",earthquake
2014-11-15T13:43:33.000Z,60.4968,-142.9739,1.5,0.6,ml,,,,0.21,ak,ak11442026,2014-11-15T15:31:04.072Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2014-11-15T13:39:57.380Z,36.5792,-97.6799,5,3.2,mb_lg,,69,0.255,0.5,us,usc000sxly,2014-11-15T18:02:25.954Z,"25km S of Medford, Oklahoma",earthquake
2014-11-15T13:39:24.610Z,1.7763,126.7037,35,4.8,mb,,124,1.197,0.98,us,usc000sxlz,2014-11-15T21:41:58.024Z,"132km NNW of Kota Ternate, Indonesia",earthquake
2014-11-15T13:26:17.100Z,45.3118,-121.6552,7.9,1.2,Md,,151.2,0.00898315,0.13,uw,uw60916947,2014-11-15T17:09:14.443Z,"25km E of Mount Hood Village, Oregon",earthquake
2014-11-15T13:23:36.422Z,41.8994,-119.6261,1.2826,3.04,ml,5,135.43,0.504,0.0996,nn,nn00468000,2014-11-15T21:26:12.359Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-15T13:15:00.000Z,64.6285,-148.6987,11.3,1,ml,,,,0.17,ak,ak11442011,2014-11-15T14:05:46.885Z,"20km ENE of North Nenana, Alaska",earthquake
2014-11-15T13:06:46.630Z,38.8096657,-122.8146667,3.43,0.7,md,13,64,0.01137,0.02,nc,nc72347136,2014-11-15T15:11:04.620Z,"6km NW of The Geysers, California",earthquake
2014-11-15T13:01:32.000Z,63.5157,-151.2303,15.2,2,ml,,,,0.9,ak,ak11441917,2014-11-15T14:05:48.106Z,"114km W of Cantwell, Alaska",earthquake
2014-11-15T12:36:49.820Z,38.7886658,-122.7526703,3.99,0.88,md,15,70,0.01359,0.02,nc,nc72347121,2014-11-15T14:43:03.022Z,"1km NNE of The Geysers, California",earthquake
2014-11-15T12:34:05.440Z,36.035,-117.8076667,0.66,-0.16,ml,7,154,0.03574,0.1,ci,ci37061159,2014-11-17T19:44:40.551Z,"43km N of China Lake Acres, California",earthquake
2014-11-15T12:09:09.410Z,38.8241653,-122.7990036,3.25,0.51,md,6,169,0.008682,0.01,nc,nc72347116,2014-11-15T14:08:04.555Z,"6km W of Cobb, California",earthquake
2014-11-15T12:05:06.814Z,41.878,-119.6291,0.2789,2.45,ml,4,153.17,0.502,0.0487,nn,nn00467998,2014-11-15T15:14:00.264Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-15T12:01:49.000Z,61.6661,-150.3947,42.2,2,ml,,,,0.49,ak,ak11441795,2014-11-15T14:05:47.452Z,"20km WSW of Willow, Alaska",earthquake
2014-11-15T11:55:44.000Z,62.4335,-149.0519,18.4,0.5,ml,,,,0.06,ak,ak11441794,2014-11-16T06:02:39.829Z,"51km NE of Y, Alaska",earthquake
2014-11-15T11:50:29.810Z,38.8416672,-122.8373337,2.44,0.43,md,8,72,0.003395,0.01,nc,nc72347101,2014-11-15T14:08:03.828Z,"10km WNW of Cobb, California",earthquake
2014-11-15T11:36:21.260Z,39.9225,-111.9445,4.46,2.21,ml,30,49,0.105,0.14,uu,uu60091887,2014-11-17T16:16:52.550Z,"11km SW of Genola, Utah",earthquake
2014-11-15T11:12:03.190Z,1.7441,126.5229,35,5.4,mb,,37,1.282,1.28,us,usc000sxl8,2014-11-15T19:14:38.663Z,"141km NW of Kota Ternate, Indonesia",earthquake
2014-11-15T11:09:33.227Z,41.8511,-119.6113,0,2.22,ml,4,247.27,0.518,0.1346,nn,nn00468014,2014-11-15T15:09:07.029Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-15T11:08:07.000Z,62.3392,-149.1543,45.3,2,ml,,,,0.55,ak,ak11441745,2014-11-15T12:41:02.666Z,"41km ENE of Y, Alaska",earthquake
2014-11-15T11:04:42.200Z,46.1577,-122.1843,2.4,-0.5,Md,,133.2,0.01796631,0.09,uw,uw60098608,2014-11-17T00:26:34.722Z,"34km NE of Amboy, Washington",earthquake
2014-11-15T10:59:19.000Z,61.5342,-140.7175,9.9,1.4,ml,,,,0.36,ak,ak11441741,2014-11-15T12:41:02.099Z,"188km NNE of Cape Yakataga, Alaska",earthquake
2014-11-15T10:54:04.120Z,34.113,-117.3218333,17.9,1,ml,25,91,0.0892,0.25,ci,ci37061143,2014-11-17T17:36:09.830Z,"3km W of San Bernardino, California",earthquake
2014-11-15T10:51:29.530Z,36.033,-117.8113333,0.13,0.21,ml,9,154,0.03815,0.1,ci,ci37061151,2014-11-17T19:40:10.466Z,"42km N of Inyokern, California",earthquake
2014-11-15T10:41:40.600Z,39.3121681,-122.8503342,7.86,1.77,md,8,126,0.1916,0.01,nc,nc72347076,2014-11-15T14:12:09.900Z,"17km NNE of Upper Lake, California",earthquake
2014-11-15T10:35:23.000Z,64.8826,-147.4064,-1.2,0.2,ml,,,,0.21,ak,ak11441659,2014-11-16T06:02:39.257Z,"11km NNE of Badger, Alaska",earthquake
2014-11-15T10:34:20.690Z,38.8371658,-122.809166,2.84,0.65,md,14,60,0.01377,0.02,nc,nc72347071,2014-11-15T11:05:02.659Z,"7km WNW of Cobb, California",earthquake
2014-11-15T10:33:49.256Z,41.8843,-119.6077,1.5992,1.94,ml,3,243.13,0.518,0.118,nn,nn00468012,2014-11-15T15:04:08.244Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-15T10:26:25.400Z,36.1186667,-118.0631667,0.1,0.37,ml,10,253,0.1687,0.13,ci,ci37061135,2014-11-17T19:37:10.449Z,"51km NE of Kernville, California",earthquake
2014-11-15T10:26:10.670Z,40.9495,-119.8182,4.6,1.53,ml,6,323.94,0.783,,nn,nn00467995,2014-11-15T10:28:12.610Z,"55km NW of Gerlach-Empire, Nevada",earthquake
2014-11-15T10:18:13.640Z,37.1781,-98.0676,3.77,3.8,mwr,,98,0.091,0.48,us,usc000sxkz,2014-11-19T13:28:47.253Z,"4km NW of Anthony, Kansas",earthquake
2014-11-15T10:13:33.680Z,38.8288345,-122.7743301,1.32,0.45,md,9,78,0.003817,0.06,nc,nc72347061,2014-11-15T10:45:05.662Z,"4km W of Cobb, California",earthquake
2014-11-15T10:12:50.700Z,48.2195,-121.65,2.5,0.4,Md,,169.2,0.18864621,0.1,uw,uw60916907,2014-11-15T17:19:01.496Z,"5km SW of Darrington, Washington",earthquake
2014-11-15T10:11:49.000Z,64.9139,-148.9963,3.3,1.4,ml,,,,0.58,ak,ak11441639,2014-11-15T11:16:19.909Z,"37km N of North Nenana, Alaska",earthquake
2014-11-15T10:09:48.960Z,64.5228,-17.6594,7.64,4.5,mb,,111,1.595,0.85,us,usc000sxky,2014-11-15T18:12:20.954Z,"122km WNW of Hofn, Iceland",earthquake
2014-11-15T10:06:39.340Z,38.8036652,-122.7916641,0.29,1.66,md,15,72,0.01286,0.07,nc,nc72347056,2014-11-15T13:43:04.498Z,"4km NW of The Geysers, California",earthquake
2014-11-15T10:06:35.260Z,38.8079987,-122.7996674,0.03,1.89,md,10,81,0.00341,0.04,nc,nc72347051,2014-11-15T13:13:04.397Z,"5km NW of The Geysers, California",earthquake
2014-11-15T10:02:44.000Z,61.0806,-146.7122,21.5,1.8,ml,,,,0.77,ak,ak11441627,2014-11-15T11:16:19.323Z,"20km WSW of Valdez, Alaska",earthquake
2014-11-15T09:48:17.760Z,38.8223343,-122.7853317,2.28,0.86,md,13,64,0.01453,0.02,nc,nc72347041,2014-11-15T10:14:02.886Z,"5km W of Cobb, California",earthquake
2014-11-15T09:47:57.810Z,1.7722,126.5452,35,5.5,mb,,42,1.289,0.99,us,usc000sxkt,2014-11-17T14:56:16.000Z,"142km NW of Kota Ternate, Indonesia",earthquake
2014-11-15T09:26:57.280Z,2.01,126.7675,35,5,mb,,56,1.368,1.2,us,usc000sxkp,2014-11-15T17:29:35.155Z,"141km WNW of Tobelo, Indonesia",earthquake
2014-11-15T09:21:51.290Z,38.8208333,-122.825,0.89,2.04,md,59,26,0.00816,0.05,nc,nc72347021,2014-11-17T23:38:05.365Z,"7km NW of The Geysers, California",earthquake
2014-11-15T09:07:41.720Z,38.8218346,-122.8263321,0.92,0.84,md,14,92,0.006914,0.02,nc,nc72346991,2014-11-15T11:05:02.837Z,"7km NW of The Geysers, California",earthquake
2014-11-15T09:02:38.740Z,34.0798333,-118.1161667,10.66,1.42,ml,20,76,0.0302,0.24,ci,ci37061127,2014-11-17T17:36:13.760Z,"1km SSE of Alhambra, California",earthquake
2014-11-15T08:52:23.890Z,-8.6177,118.3231,148.63,4.5,mb,,76,3.85,0.64,us,usc000sxkh,2014-11-15T16:55:03.029Z,"7km SSE of Npongge, Indonesia",earthquake
2014-11-15T08:45:02.000Z,61.95,-151.8899,101.3,1.5,ml,,,,0.38,ak,ak11441515,2014-11-16T04:37:31.705Z,"100km WNW of Willow, Alaska",earthquake
2014-11-15T08:42:31.890Z,33.1421667,-115.6395,4.63,1.02,ml,17,77,0.0405,0.2,ci,ci37061119,2014-11-17T18:52:01.770Z,"11km W of Calipatria, California",earthquake
2014-11-15T08:41:16.410Z,33.0775,-115.5898333,13.44,1.31,ml,12,99,0.03969,0.34,ci,ci37061111,2014-11-17T17:36:31.070Z,"5km NNE of Westmorland, California",earthquake
2014-11-15T08:33:23.000Z,61,-151.0124,20,0.9,ml,,,,0.15,ak,ak11441456,2014-11-16T04:37:33.089Z,"37km NNE of Nikiski, Alaska",earthquake
2014-11-15T08:13:43.590Z,38.8241653,-122.8113327,3.9,0.88,md,14,70,0.01854,0.03,nc,nc72346971,2014-11-15T09:24:02.213Z,"7km W of Cobb, California",earthquake
2014-11-15T08:11:47.140Z,1.3477,126.2701,31.76,4.5,mb,,91,1.236,0.87,us,usc000sxk4,2014-11-15T16:14:15.103Z,"121km E of Bitung, Indonesia",earthquake
2014-11-15T08:06:05.260Z,38.7936668,-122.7588348,1.61,0.87,md,10,73,0.02017,0.01,nc,nc72346966,2014-11-15T09:11:02.785Z,"1km N of The Geysers, California",earthquake
2014-11-15T07:59:30.000Z,63.4629,-151.3121,13.9,0.4,ml,,,,0.39,ak,ak11441446,2014-11-16T04:37:32.344Z,"118km W of Cantwell, Alaska",earthquake
2014-11-15T07:48:48.150Z,38.8416672,-122.8393326,1.79,1.03,md,11,60,0.01883,0.03,nc,nc72346951,2014-11-15T08:39:03.705Z,"10km WNW of Cobb, California",earthquake
2014-11-15T07:37:54.430Z,32.072,-116.6956667,11.32,2.17,ml,19,154,0.2052,0.44,ci,ci37061103,2014-11-17T19:15:26.230Z,"19km N of El Sauzal, Mexico",earthquake
2014-11-15T07:25:45.400Z,18.6,-67.0235,77,3,Md,13,248.4,0.15451023,0.18,pr,pr14319000,2014-11-15T15:28:52.548Z,"10km N of Isabela, Puerto Rico",earthquake
2014-11-15T07:20:23.700Z,38.8445015,-122.8293304,2.24,0.43,md,5,109,0.007614,0,nc,nc72346926,2014-11-15T08:03:02.565Z,"9km WNW of Cobb, California",earthquake
2014-11-15T07:18:48.479Z,41.8873,-119.642,0.0317,3.2,ml,8,77.7,0.492,0.1391,nn,nn00467984,2014-11-15T17:23:51.694Z,"74km SE of Lakeview, Oregon",earthquake
2014-11-15T07:17:26.190Z,34.0618333,-116.9816667,14.32,1.73,ml,63,31,0.04945,0.26,ci,ci37061095,2014-11-17T17:43:12.280Z,"6km ENE of Yucaipa, California",earthquake
2014-11-15T07:17:00.110Z,33.4791667,-116.4291667,14.59,0.75,ml,20,117,0.134,0.19,ci,ci37061087,2014-11-17T17:36:41.230Z,"23km SSW of La Quinta, California",earthquake
2014-11-15T07:15:46.300Z,38.8246651,-122.8424988,1.99,0.7,md,9,103,0.01494,0.02,nc,nc72346916,2014-11-15T07:37:03.495Z,"9km NW of The Geysers, California",earthquake
2014-11-15T07:10:00.490Z,38.8433342,-122.8291702,2.48,1.15,md,26,62,0.00684,0.04,nc,nc72346911,2014-11-15T10:17:04.439Z,"9km WNW of Cobb, California",earthquake
2014-11-15T07:07:17.370Z,37.6366653,-118.8958359,4.51,0.61,md,7,97,0.007756,0.02,nc,nc72346906,2014-11-15T07:13:03.023Z,"6km E of Mammoth Lakes, California",earthquake
2014-11-15T07:06:15.700Z,19.314,-155.2183,8.2,3.6,Ml,,82.8,0.03593261,0.09,hv,hv60802421,2014-11-17T21:31:19.490Z,"13km S of Volcano, Hawaii",earthquake
2014-11-15T07:00:59.300Z,36.4851,-89.5482,8.4,1.2,md,20,97.1999922240006,0.05389892,0.05,nm,nm60020607,2014-11-16T18:32:08.350Z,"11km S of New Madrid, Missouri",earthquake
2014-11-15T06:59:15.450Z,38.956,-111.3963333,-1.93,1.28,ml,8,133,0.051,0.06,uu,uu60091872,2014-11-17T16:02:28.050Z,"27km SW of Ferron, Utah",earthquake
2014-11-15T06:58:48.400Z,48.403,-114.24,13.5,3.9,mwr,,,,0.69,us,usc000sxju,2014-11-18T18:30:38.267Z,"5km NW of Columbia Falls, Montana",earthquake
2014-11-15T06:58:38.430Z,37.6404991,-118.8748322,8.29,1.04,md,11,110,0.01789,0.01,nc,nc72346896,2014-11-15T07:06:02.158Z,"8km E of Mammoth Lakes, California",earthquake
2014-11-15T06:58:38.265Z,41.8807,-119.5583,0,2.59,ml,3,244.5,0.555,0.1331,nn,nn00467991,2014-11-15T15:01:15.328Z,"73km ESE of Lakeview, Oregon",earthquake
2014-11-15T06:57:25.063Z,37.4147,-117.0777,1.841,1.13,ml,13,112.95,0.436,0.1536,nn,nn00467979,2014-11-15T08:10:04.719Z,"35km SSE of Goldfield, Nevada",earthquake
2014-11-15T06:42:22.835Z,41.8957,-119.6199,0,2.9,ml,5,145.71,0.509,0.0757,nn,nn00467977,2014-11-15T14:45:12.797Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-15T06:31:46.700Z,18.1501,-66.9097,13,1.7,Md,3,176.4,0.16798496,0.09,pr,pr14319003,2014-11-15T08:44:04.529Z,"8km ESE of Maricao, Puerto Rico",earthquake
2014-11-15T06:29:09.000Z,19.159,-64.6159,39,2.4,Md,6,331.2,1.05552046,0.25,pr,pr14319002,2014-11-15T08:43:29.024Z,"82km N of Road Town, British Virgin Islands",earthquake
2014-11-15T06:25:15.000Z,51.6217,-174.8552,27.4,3.1,ml,,,,0.45,ak,ak11443233,2014-11-16T04:38:25.128Z,"78km SW of Atka, Alaska",earthquake
2014-11-15T06:13:59.730Z,2.0513,126.714,35,4.7,mb,,130,1.428,0.72,us,usc000sxjq,2014-11-15T14:16:37.041Z,"148km WNW of Tobelo, Indonesia",earthquake
2014-11-15T06:07:13.500Z,46.8493,-121.7558,4.7,0,Md,,75.6,0.01796631,0.08,uw,uw60916817,2014-11-16T00:57:33.651Z,"27km NNW of Packwood, Washington",earthquake
2014-11-15T06:06:37.260Z,34.0788333,-117.515,14.88,1.82,ml,72,27,0.08355,0.27,ci,ci37061079,2014-11-17T17:43:18.960Z,"7km WSW of Fontana, California",earthquake
2014-11-15T05:56:57.520Z,35.5374985,-120.8133316,6.62,1.38,md,8,146,0.07621,0.06,nc,nc72346866,2014-11-15T08:46:04.893Z,"9km W of Templeton, California",earthquake
2014-11-15T05:54:44.000Z,18.6131,-66.7232,12,2.3,Md,10,219.6,0.22727377,0.17,pr,pr14319001,2014-11-15T08:42:56.654Z,"15km N of Arecibo, Puerto Rico",earthquake
2014-11-15T05:52:14.690Z,36.0141667,-117.7113333,1.62,0.21,ml,9,65,0.04509,0.13,ci,ci37061071,2014-11-17T19:34:45.409Z,"38km NW of Searles Valley, California",earthquake
2014-11-15T05:41:43.000Z,60.2661,-152.3124,53.2,2,ml,,,,1.14,ak,ak11441308,2014-11-15T07:01:11.425Z,"34km SE of Redoubt Volcano, Alaska",earthquake
2014-11-15T05:33:19.000Z,44.7458333,-111.1231667,9.09,0.32,md,6,148,0.052,0.12,uu,uu60091867,2014-11-18T15:32:56.970Z,"9km N of West Yellowstone, Montana",earthquake
2014-11-15T05:20:37.740Z,-17.2128,-69.905,148.67,5,mb,,107,1.178,1.31,us,usc000sxjb,2014-11-15T17:27:38.554Z,"17km ENE of Chuquitira, Peru",earthquake
2014-11-15T05:11:53.000Z,61.0687,-151.7309,69.9,1.8,ml,,,,0.56,ak,ak11441247,2014-11-15T07:01:12.603Z,"48km NNW of Nikiski, Alaska",earthquake
2014-11-15T05:01:40.000Z,62.8316,-148.9084,55.1,1.5,ml,,,,0.4,ak,ak11441244,2014-11-15T07:01:12.006Z,"62km S of Cantwell, Alaska",earthquake
2014-11-15T04:58:48.310Z,34.3255,-116.767,1.1,1.92,ml,67,38,0.134,0.17,ci,ci37061063,2014-11-17T18:24:22.280Z,"10km NE of Big Bear City, California",earthquake
2014-11-15T04:57:59.460Z,38.956,-111.3883333,1.82,1.4,md,6,130,0.173,0.06,uu,uu60091862,2014-11-18T15:30:51.380Z,"26km SW of Ferron, Utah",earthquake
2014-11-15T04:51:08.460Z,33.9953333,-116.4315,6.57,0.89,ml,13,82,0.0577,0.08,ci,ci37061055,2014-11-17T19:10:57.990Z,"7km ENE of Desert Hot Springs, California",earthquake
2014-11-15T04:38:03.700Z,1.9656,126.7802,37.35,4.3,mb,,108,1.322,0.57,us,usc000sxix,2014-11-16T01:09:31.041Z,"139km W of Tobelo, Indonesia",earthquake
2014-11-15T04:22:10.000Z,62.5102,-150.5934,65.3,1.6,ml,,,,0.63,ak,ak11441223,2014-11-15T05:40:49.820Z,"32km NW of Talkeetna, Alaska",earthquake
2014-11-15T04:22:02.990Z,1.6827,126.1685,31.33,4.2,mb,,109,1.501,0.25,us,usc000sxiv,2014-11-16T00:59:12.000Z,"112km ENE of Bitung, Indonesia",earthquake
2014-11-15T04:18:11.810Z,44.6086667,-110.6588333,5.48,0.56,md,6,113,0.012,0.14,uu,uu60091857,2014-11-18T15:29:16.680Z,"21km NE of Old Faithful Geyser, Wyoming",earthquake
2014-11-15T04:14:30.990Z,41.4886667,-111.627,4.64,1.38,ml,14,91,0.094,0.14,uu,uu60091852,2014-11-17T15:59:21.380Z,"24km SE of Hyrum, Utah",earthquake
2014-11-15T04:10:36.000Z,51.1868,-178.0921,30.4,3.4,ml,,,,0.43,ak,ak11441215,2014-11-16T03:06:47.171Z,"71km E of Amatignak Island, Alaska",earthquake
2014-11-15T04:06:23.770Z,37.670166,-118.8593369,1.41,1.06,md,7,188,0.03619,0.01,nc,nc72346836,2014-11-15T04:15:05.803Z,"10km ENE of Mammoth Lakes, California",earthquake
2014-11-15T04:06:05.600Z,1.8598,126.6772,35,5,mb,,97,1.281,1.58,us,usc000sxih,2014-11-15T12:08:36.090Z,"141km NNW of Kota Ternate, Indonesia",earthquake
2014-11-15T04:05:17.320Z,33.9861667,-116.303,1.1,1,ml,14,81,0.09892,0.27,ci,ci37061047,2014-11-17T17:37:06.420Z,"11km NNE of Sky Valley, California",earthquake
2014-11-15T03:57:01.570Z,1.7124,126.3986,35,4.7,mb,,48,1.345,1.18,us,usc000sxid,2014-11-15T11:59:44.130Z,"138km ENE of Bitung, Indonesia",earthquake
2014-11-15T03:51:03.000Z,51.9822,178.5055,7.4,1.6,ml,,,,0.1,ak,ak11441191,2014-11-16T03:06:15.812Z,"3km N of Little Sitkin Island, Alaska",earthquake
2014-11-15T03:49:06.000Z,62.1454,-149.1528,33.1,1.6,ml,,,,0.39,ak,ak11441189,2014-11-15T05:40:54.460Z,"36km E of Y, Alaska",earthquake
2014-11-15T03:48:27.750Z,2.1266,127.0888,35,4.3,mb,,64,1.374,1.01,us,usc000sxic,2014-11-15T11:51:02.179Z,"111km WNW of Tobelo, Indonesia",earthquake
2014-11-15T03:45:57.410Z,32.1491667,-117.633,14.19,2.64,ml,11,300,0.6079,0.45,ci,ci37061039,2014-11-17T18:03:37.087Z,"60km WSW of Rosarito, Mexico",earthquake
2014-11-15T03:44:14.000Z,63.7163,-151.8599,13.7,1.3,ml,,,,0.19,ak,ak11441178,2014-11-15T05:40:53.886Z,"143km W of Healy, Alaska",earthquake
2014-11-15T03:32:00.000Z,62.2482,-149.6787,41.1,1.8,ml,,,,0.45,ak,ak11441170,2014-11-15T05:40:55.843Z,"13km NE of Y, Alaska",earthquake
2014-11-15T03:30:09.050Z,37.3375015,-121.7038345,7.17,1.28,md,10,77,0.049,0.01,nc,nc72346826,2014-11-15T06:50:02.558Z,"11km ESE of Alum Rock, California",earthquake
2014-11-15T03:29:41.710Z,38.8371658,-122.7976685,2.01,1.01,md,14,115,0.01682,0.03,nc,nc72346821,2014-11-15T04:23:03.573Z,"6km WNW of Cobb, California",earthquake
2014-11-15T03:28:53.200Z,42.0503,-119.6661,0,2.15,ml,3,219.46,0.496,0.1809,nn,nn00467981,2014-11-19T00:31:23.217Z,"58km ESE of Lakeview, Oregon",earthquake
2014-11-15T03:27:06.334Z,36.7218,-116.3173,7.7085,0.77,ml,14,217.42,0.084,0.0793,nn,nn00467976,2014-11-15T15:38:38.249Z,"44km ESE of Beatty, Nevada",earthquake
2014-11-15T03:25:16.300Z,19.3853,-155.2782,2.6,2.2,Ml,,46.8,0,0.1,hv,hv60802341,2014-11-17T19:54:09.974Z,"6km SW of Volcano, Hawaii",earthquake
2014-11-15T03:23:02.600Z,1.8275,126.5214,35,4.8,mb,,92,1.346,1.04,us,usc000sxhu,2014-11-15T11:25:34.803Z,"148km NW of Kota Ternate, Indonesia",earthquake
2014-11-15T03:19:54.330Z,33.0411667,-116.413,6.97,0.83,ml,21,71,0.149,0.32,ci,ci37061031,2014-11-17T17:37:25.680Z,"18km ESE of Julian, California",earthquake
2014-11-15T03:08:04.160Z,-0.1413,123.9109,84.73,5.8,mb,,16,1.448,1.13,us,usc000sxhm,2014-11-15T21:56:16.000Z,"58km S of Molibagu, Indonesia",earthquake
2014-11-15T03:00:59.000Z,60.7283,-151.1078,1.4,2.7,ml,,,,0.99,ak,ak11441130,2014-11-15T11:03:27.169Z,"10km ENE of Nikiski, Alaska",earthquake
2014-11-15T02:42:12.530Z,37.1438,-116.4002,6.92,0.33,ml,10,126.04,0.071,,nn,nn00467963,2014-11-15T02:43:46.288Z,"41km NE of Beatty, Nevada",earthquake
2014-11-15T02:40:26.810Z,38.8166656,-122.8191681,2.66,0.43,md,7,187,0.009779,0.02,nc,nc72346806,2014-11-15T03:27:04.320Z,"6km NW of The Geysers, California",earthquake
2014-11-15T02:35:08.370Z,38.8236656,-122.8464966,2.02,0.37,md,10,89,0.008974,0.02,nc,nc72346801,2014-11-15T03:27:02.942Z,"9km WNW of The Geysers, California",earthquake
2014-11-15T02:31:40.630Z,1.9283,126.5473,35,7.1,mww,,18,1.41,0.92,us,usc000sxh8,2014-11-17T19:00:24.792Z,"156km NW of Kota Ternate, Indonesia",earthquake
2014-11-15T02:27:46.100Z,38.7998352,-122.7741699,1.03,0.62,md,8,141,0.01263,0.05,nc,nc72346791,2014-11-15T02:53:03.065Z,"2km NNW of The Geysers, California",earthquake
2014-11-15T02:26:05.650Z,38.8221664,-122.7634964,2.51,1,md,16,53,0.009689,0.06,nc,nc72346786,2014-11-15T02:41:02.695Z,"3km W of Cobb, California",earthquake
2014-11-15T02:21:10.200Z,5.4002,126.1297,115.4,4.4,mb,,132,4.76,0.58,us,usc000sxh7,2014-11-15T22:39:21.733Z,"73km E of Sarangani, Philippines",earthquake
2014-11-15T02:20:23.430Z,38.8243333,-122.8171667,1.77,0.35,md,8,143,0.005619,0.02,nc,nc72346781,2014-11-17T20:09:04.437Z,"7km NW of The Geysers, California",earthquake
2014-11-15T01:39:18.000Z,63.4105,-151.2317,4.6,1.5,ml,,,,0.76,ak,ak11441075,2014-11-15T04:30:20.699Z,"114km W of Cantwell, Alaska",earthquake
2014-11-15T01:20:49.721Z,35.9667,-115.1977,13.7402,1.51,ml,6,211.61,0.15,0.1059,nn,nn00467955,2014-11-15T02:21:07.553Z,"7km SSE of Enterprise, Nevada",earthquake
2014-11-15T01:19:30.000Z,63.0561,-148.3554,73.3,0.9,ml,,,,0.15,ak,ak11441011,2014-11-15T04:30:35.107Z,"47km SE of Cantwell, Alaska",earthquake
2014-11-15T01:07:33.650Z,37.6488342,-118.8523331,6.98,0.99,md,17,113,0.01699,0.02,nc,nc72346761,2014-11-15T01:24:02.801Z,"10km E of Mammoth Lakes, California",earthquake
2014-11-15T00:56:43.310Z,38.1304,142.093,52.52,4.6,mb,,118,1.062,0.94,us,usc000sxgh,2014-11-15T08:59:20.769Z,"76km ESE of Ishinomaki, Japan",earthquake
2014-11-15T00:49:46.390Z,41.8917,-119.6326,0.4425,2.4,ml,4,145.24,0.499,0.0955,nn,nn00467952,2014-11-15T01:13:16.319Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-15T00:41:19.000Z,62.3453,-148.6415,46.9,0.6,ml,,,,0.02,ak,ak11440929,2014-11-15T04:31:02.427Z,"62km N of Sutton-Alpine, Alaska",earthquake
2014-11-15T00:38:20.480Z,38.7891655,-122.7366638,2.31,1.1,md,15,96,0.01608,0.02,nc,nc72346746,2014-11-15T03:40:02.228Z,"2km NE of The Geysers, California",earthquake
2014-11-15T00:32:30.000Z,60.599,-151.9097,78.7,2.5,ml,,,,0.51,ak,ak11440918,2014-11-15T08:34:56.367Z,"35km WSW of Nikiski, Alaska",earthquake
2014-11-15T00:18:40.190Z,-12.6559,-76.7477,46.35,5.6,mb,,67,0.67,0.7,us,usc000sxg6,2014-11-18T22:07:58.000Z,"12km W of Mala, Peru",earthquake
